дата,ряд,показатель,значение,единица,источник_файл,флаг
2026-06-01,НБС ENE010400 газ помесячно,Consumul intern brut,22486.4,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2015-01-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,77521.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2015-02-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,24266.2,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2015-03-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,20434.2,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2015-04-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,14136.9,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2015-05-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,7564.5,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2015-06-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,6231.7,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2015-07-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,6369.4,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2015-08-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,5787.9,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2015-09-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,6022.6,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2015-10-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,20551.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2015-11-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,49862.1,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2015-12-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,53252.6,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2016-01-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,52138.4,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2016-02-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,33979.4,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2016-03-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,32141.2,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2016-04-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,18445.7,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2016-05-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,11306.9,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2016-06-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,8880.7,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2016-07-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,8232.3,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2016-08-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,8471.3,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2016-09-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,8544.1,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2016-10-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,24354.1,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2016-11-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,36678.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2016-12-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,48936.4,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2017-01-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,62664.7,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2017-02-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,48734.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2017-03-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,31151.4,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2017-04-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,23909.1,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2017-05-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,11384.6,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2017-06-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,8978.7,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2017-07-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,8270.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2017-08-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,8295.6,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2017-09-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,8991.2,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2017-10-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,19874.1,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2017-11-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,33803.9,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2017-12-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,43427.6,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2018-01-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,56487.3,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2018-02-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,52815.5,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2018-03-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,54940.7,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2018-04-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,17556.7,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2018-05-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,10370.8,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2018-06-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,9423.8,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2018-07-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,9043.6,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2018-08-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,8585.5,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2018-09-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,10056.9,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2018-10-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,18135.8,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2018-11-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,45854.5,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2018-12-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,60728.9,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2019-01-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,71280.6,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2019-02-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,53606.3,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2019-03-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,48449.3,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2019-04-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,29715.4,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2019-05-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,13680.5,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2019-06-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,8961.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2019-07-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,9028.6,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2019-08-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,8876.3,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2019-09-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,10049.2,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2019-10-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,19906.8,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2019-11-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,36457.7,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2019-12-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,53099.8,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2020-01-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,70100.7,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2020-02-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,56327.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2020-03-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,43425.8,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2020-04-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,28545.4,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2020-05-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,17141.1,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2020-06-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,13231.3,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2020-07-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,10045.4,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2020-08-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,9713.4,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2020-09-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,10183.5,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2020-10-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,17810.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2020-11-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,54272.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2020-12-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,71830.9,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2021-01-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,78914.4,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2021-02-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,75855.4,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2021-03-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,66515.2,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2021-04-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,43767.8,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2021-05-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,16985.7,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2021-06-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,11710.3,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2021-07-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,9509.9,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2021-08-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,9646.8,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2021-09-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,15373.7,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2021-10-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,36695.2,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2021-11-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,45482.8,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2021-12-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,70044.4,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2022-01-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,76036.4,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2022-02-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,53508.5,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2022-03-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,58052.2,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2022-04-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,26543.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2022-05-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,11844.6,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2022-06-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,8477.9,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2022-07-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,8391.8,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2022-08-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,7802.5,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2022-09-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,8867.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2022-10-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,12412.3,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2022-11-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,25744.4,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2022-12-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,46145.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2023-01-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,47471.9,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2023-02-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,45563.2,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2023-03-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,34013.9,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2023-04-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,24045.8,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2023-05-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,11059.5,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2023-06-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,7889.5,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2023-07-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,7241.4,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2023-08-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,7032.9,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2023-09-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,7478.7,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2023-10-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,11049.9,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2023-11-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,31231.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2023-12-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,52832.3,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2024-01-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,61598.2,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2024-02-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,40061.3,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2024-03-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,39676.9,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2024-04-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,13568.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2024-05-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,11115.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2024-06-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,8879.2,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2024-07-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,7017.3,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2024-08-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,7423.7,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2024-09-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,8023.8,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2024-10-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,19275.2,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2024-11-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,44961.8,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2024-12-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,55115.5,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2025-01-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,51882.5,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2025-02-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,58669.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2025-03-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,34173.1,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2025-04-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,24114.3,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2025-05-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,12710.4,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2025-06-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,8264.1,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2025-07-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,7017.3,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2025-08-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,7322.1,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2025-09-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,8771.3,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2025-10-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,25671.4,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2025-11-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,33385.1,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2025-12-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,54243.1,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2026-01-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,104305.4,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2026-02-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,63070.6,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2026-03-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,38636.5,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2026-04-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,26711.0,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2026-05-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,12985.1,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
2026-06-01,НБС ENE010400 газ помесячно,din care: consumat în sectorul rezidential,9954.5,тыс. м³ при 20 °C,ENE010400_20260809-013825.xlsx,
