дата,ряд,показатель,значение,единица,источник_файл,флаг
2022-05-01,НБС ENE010100 электроэнергия помесячно,Producerea,44469.6,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2022-06-01,НБС ENE010100 электроэнергия помесячно,Producerea,11874.2,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2022-07-01,НБС ENE010100 электроэнергия помесячно,Producerea,11856.4,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2022-08-01,НБС ENE010100 электроэнергия помесячно,Producerea,10930.1,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2022-09-01,НБС ENE010100 электроэнергия помесячно,Producerea,11487.6,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2022-10-01,НБС ENE010100 электроэнергия помесячно,Producerea,43325.6,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2022-11-01,НБС ENE010100 электроэнергия помесячно,Producerea,81198.8,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2022-12-01,НБС ENE010100 электроэнергия помесячно,Producerea,110430.1,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2023-01-01,НБС ENE010100 электроэнергия помесячно,Producerea,126707.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2023-02-01,НБС ENE010100 электроэнергия помесячно,Producerea,102912.7,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2023-03-01,НБС ENE010100 электроэнергия помесячно,Producerea,133905.8,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2023-04-01,НБС ENE010100 электроэнергия помесячно,Producerea,69938.4,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2023-05-01,НБС ENE010100 электроэнергия помесячно,Producerea,47446.9,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2023-06-01,НБС ENE010100 электроэнергия помесячно,Producerea,15244.5,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2023-07-01,НБС ENE010100 электроэнергия помесячно,Producerea,18281.3,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2023-08-01,НБС ENE010100 электроэнергия помесячно,Producerea,12018.6,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2023-09-01,НБС ENE010100 электроэнергия помесячно,Producerea,12739.6,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2023-10-01,НБС ENE010100 электроэнергия помесячно,Producerea,46161.3,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2023-11-01,НБС ENE010100 электроэнергия помесячно,Producerea,92117.4,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2023-12-01,НБС ENE010100 электроэнергия помесячно,Producerea,142919.1,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2024-01-01,НБС ENE010100 электроэнергия помесячно,Producerea,161647.8,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2024-02-01,НБС ENE010100 электроэнергия помесячно,Producerea,145636.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2024-03-01,НБС ENE010100 электроэнергия помесячно,Producerea,145309.3,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2024-04-01,НБС ENE010100 электроэнергия помесячно,Producerea,51887.1,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2024-05-01,НБС ENE010100 электроэнергия помесячно,Producerea,47101.9,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2024-06-01,НБС ENE010100 электроэнергия помесячно,Producerea,18851.8,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2024-07-01,НБС ENE010100 электроэнергия помесячно,Producerea,18708.1,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2024-08-01,НБС ENE010100 электроэнергия помесячно,Producerea,18498.1,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2024-09-01,НБС ENE010100 электроэнергия помесячно,Producerea,21501.9,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2024-10-01,НБС ENE010100 электроэнергия помесячно,Producerea,62929.3,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2024-11-01,НБС ENE010100 электроэнергия помесячно,Producerea,141675.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2024-12-01,НБС ENE010100 электроэнергия помесячно,Producerea,165421.1,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2025-01-01,НБС ENE010100 электроэнергия помесячно,Producerea,173242.5,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2025-02-01,НБС ENE010100 электроэнергия помесячно,Producerea,171535.9,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2025-03-01,НБС ENE010100 электроэнергия помесячно,Producerea,135895.8,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2025-04-01,НБС ENE010100 электроэнергия помесячно,Producerea,80975.9,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2025-05-01,НБС ENE010100 электроэнергия помесячно,Producerea,63416.1,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2025-06-01,НБС ENE010100 электроэнергия помесячно,Producerea,50932.5,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2025-07-01,НБС ENE010100 электроэнергия помесячно,Producerea,39160.4,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2025-08-01,НБС ENE010100 электроэнергия помесячно,Producerea,29795.3,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2025-09-01,НБС ENE010100 электроэнергия помесячно,Producerea,30171.3,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2025-10-01,НБС ENE010100 электроэнергия помесячно,Producerea,84378.7,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2025-11-01,НБС ENE010100 электроэнергия помесячно,Producerea,138115.1,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2025-12-01,НБС ENE010100 электроэнергия помесячно,Producerea,165801.2,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2026-01-01,НБС ENE010100 электроэнергия помесячно,Producerea,199325.9,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2026-02-01,НБС ENE010100 электроэнергия помесячно,Producerea,173876.7,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2026-03-01,НБС ENE010100 электроэнергия помесячно,Producerea,143619.4,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2026-04-01,НБС ENE010100 электроэнергия помесячно,Producerea,86071.7,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2026-05-01,НБС ENE010100 электроэнергия помесячно,Producerea,63754.3,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2026-06-01,НБС ENE010100 электроэнергия помесячно,Producerea,94609.6,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2015-01-01,НБС ENE010100 электроэнергия помесячно,Import,861.7,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2015-02-01,НБС ENE010100 электроэнергия помесячно,Import,881.2,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2015-03-01,НБС ENE010100 электроэнергия помесячно,Import,860.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2015-04-01,НБС ENE010100 электроэнергия помесячно,Import,961.3,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2015-05-01,НБС ENE010100 электроэнергия помесячно,Import,1.2,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2015-06-01,НБС ENE010100 электроэнергия помесячно,Import,1751.2,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2015-07-01,НБС ENE010100 электроэнергия помесячно,Import,1210.8,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2015-08-01,НБС ENE010100 электроэнергия помесячно,Import,5671.1,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2015-09-01,НБС ENE010100 электроэнергия помесячно,Import,1614.2,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2015-10-01,НБС ENE010100 электроэнергия помесячно,Import,921.6,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2015-11-01,НБС ENE010100 электроэнергия помесячно,Import,1521.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2015-12-01,НБС ENE010100 электроэнергия помесячно,Import,1431.6,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2016-01-01,НБС ENE010100 электроэнергия помесячно,Import,1243.4,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2016-02-01,НБС ENE010100 электроэнергия помесячно,Import,1363.6,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2016-03-01,НБС ENE010100 электроэнергия помесячно,Import,1114.2,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2016-04-01,НБС ENE010100 электроэнергия помесячно,Import,4.1,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2016-05-01,НБС ENE010100 электроэнергия помесячно,Import,2.8,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2016-06-01,НБС ENE010100 электроэнергия помесячно,Import,3.5,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2016-07-01,НБС ENE010100 электроэнергия помесячно,Import,2.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2016-08-01,НБС ENE010100 электроэнергия помесячно,Import,3.2,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2016-09-01,НБС ENE010100 электроэнергия помесячно,Import,2.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2016-10-01,НБС ENE010100 электроэнергия помесячно,Import,2.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2016-11-01,НБС ENE010100 электроэнергия помесячно,Import,2.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2016-12-01,НБС ENE010100 электроэнергия помесячно,Import,2.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2017-01-01,НБС ENE010100 электроэнергия помесячно,Import,4.6,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2017-02-01,НБС ENE010100 электроэнергия помесячно,Import,4.7,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2017-03-01,НБС ENE010100 электроэнергия помесячно,Import,7.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2017-04-01,НБС ENE010100 электроэнергия помесячно,Import,280057.8,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2017-05-01,НБС ENE010100 электроэнергия помесячно,Import,283940.1,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2017-06-01,НБС ENE010100 электроэнергия помесячно,Import,131120.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2017-07-01,НБС ENE010100 электроэнергия помесячно,Import,93056.5,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2017-08-01,НБС ENE010100 электроэнергия помесячно,Import,97120.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2017-09-01,НБС ENE010100 электроэнергия помесячно,Import,84756.9,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2017-10-01,НБС ENE010100 электроэнергия помесячно,Import,58922.3,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2017-11-01,НБС ENE010100 электроэнергия помесячно,Import,49662.6,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2017-12-01,НБС ENE010100 электроэнергия помесячно,Import,55296.8,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2018-01-01,НБС ENE010100 электроэнергия помесячно,Import,47950.2,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2018-02-01,НБС ENE010100 электроэнергия помесячно,Import,48092.1,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2018-03-01,НБС ENE010100 электроэнергия помесячно,Import,50210.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2018-04-01,НБС ENE010100 электроэнергия помесячно,Import,80876.9,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2018-05-01,НБС ENE010100 электроэнергия помесячно,Import,83688.6,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2018-06-01,НБС ENE010100 электроэнергия помесячно,Import,93223.8,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2018-07-01,НБС ENE010100 электроэнергия помесячно,Import,94915.4,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2018-08-01,НБС ENE010100 электроэнергия помесячно,Import,96780.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2018-09-01,НБС ENE010100 электроэнергия помесячно,Import,88944.1,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2018-10-01,НБС ENE010100 электроэнергия помесячно,Import,100855.1,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
2018-11-01,НБС ENE010100 электроэнергия помесячно,Import,88355.0,МВт·ч,ENE010100_20260809-013935 (2).xlsx,
